os_major_version,feature_release_version,release_full_name,release_date,release_date_format,build_number,full_version,kb
Windows 10,1607,Version 1607 (OS build 14393),2017-06-13,June 2017,10.0.14393.1358,Windows 10 - Version 1607 (OS build 14393),KB4022715
Windows 10,1607,Version 1607 (OS build 14393),2017-05-09,May 2017,10.0.14393.1198,Windows 10 - Version 1607 (OS build 14393),KB4019472
Windows 10,1607,Version 1607 (OS build 14393),2017-04-11,April 2017,10.0.14393.1066,Windows 10 - Version 1607 (OS build 14393),KB4015217
Windows 10,1607,Version 1607 (OS build 14393),2017-03-20,March 2017,10.0.14393.969,Windows 10 - Version 1607 (OS build 14393),KB4015438
Windows 10,1607,Version 1607 (OS build 14393),2017-03-14,March 2017,10.0.14393.953,Windows 10 - Version 1607 (OS build 14393),KB4013429
Windows 10,1607,Version 1607 (OS build 14393),2017-01-10,January 2017,10.0.14393.693,Windows 10 - Version 1607 (OS build 14393),KB3213986
Windows 10,1607,Version 1607 (OS build 14393),2016-12-13,December 2016,10.0.14393.576,Windows 10 - Version 1607 (OS build 14393),KB3206632
Windows 10,1607,Version 1607 (OS build 14393),2016-12-09,December 2016,10.0.14393.479,Windows 10 - Version 1607 (OS build 14393),KB3201845
Windows 10,1607,Version 1607 (OS build 14393),2016-11-08,November 2016,10.0.14393.447,Windows 10 - Version 1607 (OS build 14393),KB3200970
Windows 10,1607,Version 1607 (OS build 14393),2016-10-27,October 2016,10.0.14393.351,Windows 10 - Version 1607 (OS build 14393),KB3197954
Windows 10,1607,Version 1607 (OS build 14393),2016-10-11,October 2016,10.0.14393.321,Windows 10 - Version 1607 (OS build 14393),KB3194798
Windows 10,1607,Version 1607 (OS build 14393),2016-09-29,September 2016,10.0.14393.222,Windows 10 - Version 1607 (OS build 14393),KB3194496
Windows 10,1607,Version 1607 (OS build 14393),2016-09-20,September 2016,10.0.14393.187,Windows 10 - Version 1607 (OS build 14393),KB3193494
Windows 10,1607,Version 1607 (OS build 14393),2016-09-13,September 2016,10.0.14393.187,Windows 10 - Version 1607 (OS build 14393),KB3189866
Windows 10,1607,Version 1607 (OS build 14393),2016-08-31,August 2016,10.0.14393.105,Windows 10 - Version 1607 (OS build 14393),KB3176938
Windows 10,1607,Version 1607 (OS build 14393),2016-08-23,August 2016,10.0.14393.82,Windows 10 - Version 1607 (OS build 14393),KB3176934
Windows 10,1607,Version 1607 (OS build 14393),2016-08-09,August 2016,10.0.14393.51,Windows 10 - Version 1607 (OS build 14393),KB3176495
Windows 10,1607,Version 1607 (OS build 14393),2016-08-02,August 2016,10.0.14393.10,Windows 10 - Version 1607 (OS build 14393),KB3176929
Windows 10,1511,Version 1511 (OS build 10586),2018-04-10,April 2018,10.0.10586.1540,Windows 10 - Version 1511 (OS build 10586),KB4093109
Windows 10,1511,Version 1511 (OS build 10586),2018-03-13,March 2018,10.0.10586.1478,Windows 10 - Version 1511 (OS build 10586),KB4088779
Windows 10,1511,Version 1511 (OS build 10586),2018-02-13,February 2018,10.0.10586.1417,Windows 10 - Version 1511 (OS build 10586),KB4074591
Windows 10,1511,Version 1511 (OS build 10586),2018-01-18,January 2018,10.0.10586.1358,Windows 10 - Version 1511 (OS build 10586),KB4075200
Windows 10,1511,Version 1511 (OS build 10586),2018-01-03,January 2018,10.0.10586.1356,Windows 10 - Version 1511 (OS build 10586),KB4056888
Windows 10,1511,Version 1511 (OS build 10586),2017-12-12,December 2017,10.0.10586.1295,Windows 10 - Version 1511 (OS build 10586),KB4053578
Windows 10,1511,Version 1511 (OS build 10586),2017-11-14,November 2017,10.0.10586.1232,Windows 10 - Version 1511 (OS build 10586),KB4048952
Windows 10,1511,Version 1511 (OS build 10586),2017-11-02,November 2017,10.0.10586.1177,Windows 10 - Version 1511 (OS build 10586),KB4052232
Windows 10,1511,Version 1511 (OS build 10586),2017-10-10,October 2017,10.0.10586.1176,Windows 10 - Version 1511 (OS build 10586),KB4041689
Windows 10,1511,Version 1511 (OS build 10586),2017-09-12,September 2017,10.0.10586.1106,Windows 10 - Version 1511 (OS build 10586),KB4038783
Windows 10,1511,Version 1511 (OS build 10586),2017-08-08,August 2017,10.0.10586.1045,Windows 10 - Version 1511 (OS build 10586),KB4034660
Windows 10,1511,Version 1511 (OS build 10586),2017-07-11,July 2017,10.0.10586.1007,Windows 10 - Version 1511 (OS build 10586),KB4025344
Windows 10,1511,Version 1511 (OS build 10586),2017-06-27,June 2017,10.0.10586.965,Windows 10 - Version 1511 (OS build 10586),KB4032693
Windows 10,1511,Version 1511 (OS build 10586),2017-06-13,June 2017,10.0.10586.962,Windows 10 - Version 1511 (OS build 10586),KB4022714
Windows 10,1511,Version 1511 (OS build 10586),2017-05-09,May 2017,10.0.10586.916,Windows 10 - Version 1511 (OS build 10586),KB4019473
Windows 10,1511,Version 1511 (OS build 10586),2017-04-11,April 2017,10.0.10586.873,Windows 10 - Version 1511 (OS build 10586),KB4015219
Windows 10,1511,Version 1511 (OS build 10586),2017-03-14,March 2017,10.0.10586.839,Windows 10 - Version 1511 (OS build 10586),KB4013198
Windows 10,1511,Version 1511 (OS build 10586),2017-01-10,January 2017,10.0.10586.753,Windows 10 - Version 1511 (OS build 10586),KB3210721
Windows 10,1511,Version 1511 (OS build 10586),2016-12-13,December 2016,10.0.10586.713,Windows 10 - Version 1511 (OS build 10586),KB3205386
Windows 10,1511,Version 1511 (OS build 10586),2016-11-08,November 2016,10.0.10586.679,Windows 10 - Version 1511 (OS build 10586),KB3198586
Windows 10,1511,Version 1511 (OS build 10586),2016-10-11,October 2016,10.0.10586.633,Windows 10 - Version 1511 (OS build 10586),KB3192441
Windows 10,1511,Version 1511 (OS build 10586),2016-09-13,September 2016,10.0.10586.589,Windows 10 - Version 1511 (OS build 10586),KB3185614
Windows 10,1511,Version 1511 (OS build 10586),2016-08-09,August 2016,10.0.10586.545,Windows 10 - Version 1511 (OS build 10586),KB3176493
Windows 10,1511,Version 1511 (OS build 10586),2016-07-12,July 2016,10.0.10586.494,Windows 10 - Version 1511 (OS build 10586),KB3172985
Windows 10,1511,Version 1511 (OS build 10586),2016-06-14,June 2016,10.0.10586.420,Windows 10 - Version 1511 (OS build 10586),KB3163018
Windows 10,1511,Version 1511 (OS build 10586),2016-05-10,May 2016,10.0.10586.318,Windows 10 - Version 1511 (OS build 10586),KB3156421
Windows 10,1511,Version 1511 (OS build 10586),2016-04-12,April 2016,10.0.10586.218,Windows 10 - Version 1511 (OS build 10586),KB3147458
Windows 10,1511,Version 1511 (OS build 10586),2016-03-08,March 2016,10.0.10586.164,Windows 10 - Version 1511 (OS build 10586),KB3140768
Windows 10,1511,Version 1511 (OS build 10586),2016-03-01,March 2016,10.0.10586.122,Windows 10 - Version 1511 (OS build 10586),KB3140743
Windows 10,1511,Version 1511 (OS build 10586),2016-02-09,February 2016,10.0.10586.104,Windows 10 - Version 1511 (OS build 10586),KB3135173
Windows 10,1511,Version 1511 (OS build 10586),2016-01-27,January 2016,10.0.10586.71,Windows 10 - Version 1511 (OS build 10586),KB3124262
Windows 10,1511,Version 1511 (OS build 10586),2016-01-12,January 2016,10.0.10586.63,Windows 10 - Version 1511 (OS build 10586),KB3124263
Windows 10,1511,Version 1511 (OS build 10586),2015-12-17,December 2015,10.0.10586.36,Windows 10 - Version 1511 (OS build 10586),KB3124200
Windows 10,1511,Version 1511 (OS build 10586),2015-12-08,December 2015,10.0.10586.29,Windows 10 - Version 1511 (OS build 10586),KB3116900
Windows 10,1511,Version 1511 (OS build 10586),2015-12-02,December 2015,10.0.10586.17,Windows 10 - Version 1511 (OS build 10586),KB3116908
Windows 10,1511,Version 1511 (OS build 10586),2015-11-24,November 2015,10.0.10586.14,Windows 10 - Version 1511 (OS build 10586),KB3120677
Windows 10,1511,Version 1511 (OS build 10586),2015-11-18,November 2015,10.0.10586.11,Windows 10 - Version 1511 (OS build 10586),KB3118754
Windows 10,1511,Version 1511 (OS build 10586),2015-11-10,November 2015,10.0.10586.3,Windows 10 - Version 1511 (OS build 10586),KB3105211
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-09-09,September 2025,10.0.10240.21128,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5065430
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-08-12,August 2025,10.0.10240.21100,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5063889
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-07-08,July 2025,10.0.10240.21073,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5062561
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-06-10,June 2025,10.0.10240.21034,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5060998
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-05-13,May 2025,10.0.10240.21014,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5058387
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-04-09,April 2025,10.0.10240.20979,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5055547
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-03-11,March 2025,10.0.10240.20947,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5053618
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-02-11,February 2025,10.0.10240.20915,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5052040
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2025-01-14,January 2025,10.0.10240.20890,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5050013
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-12-10,December 2024,10.0.10240.20857,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5048703
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-11-12,November 2024,10.0.10240.20826,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5046665
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-10-08,October 2024,10.0.10240.20796,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5044286
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-09-10,September 2024,10.0.10240.20766,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5043083
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-08-13,August 2024,10.0.10240.20751,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5041782
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-07-09,July 2024,10.0.10240.20710,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5040448
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-06-11,June 2024,10.0.10240.20680,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5039225
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-05-14,May 2024,10.0.10240.20651,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5037788
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-04-09,April 2024,10.0.10240.20596,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5036925
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-03-12,March 2024,10.0.10240.20526,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5035858
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-02-13,February 2024,10.0.10240.20469,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5034774
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2024-01-09,January 2024,10.0.10240.20402,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5034134
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-12-12,December 2023,10.0.10240.20345,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5033379
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-11-14,November 2023,10.0.10240.20308,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5032199
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-10-10,October 2023,10.0.10240.20232,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5031377
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-09-12,September 2023,10.0.10240.20162,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5030220
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-08-08,August 2023,10.0.10240.20107,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5029259
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-07-11,July 2023,10.0.10240.20048,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5028186
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-06-23,June 2023,10.0.10240.19986,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5028622
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-06-13,June 2023,10.0.10240.19983,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5027230
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-05-09,May 2023,10.0.10240.19926,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5026382
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-04-11,April 2023,10.0.10240.19869,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5025234
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-03-14,March 2023,10.0.10240.19805,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5023713
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-02-14,February 2023,10.0.10240.19747,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5022858
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2023-01-10,January 2023,10.0.10240.19685,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5022297
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-12-13,December 2022,10.0.10240.19624,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5021243
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-11-08,November 2022,10.0.10240.19567,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5019970
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-10-18,October 2022,10.0.10240.19509,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5020440
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-10-11,October 2022,10.0.10240.19507,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5018425
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-09-13,September 2022,10.0.10240.19444,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5017327
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-08-09,August 2022,10.0.10240.19387,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5016639
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-07-12,July 2022,10.0.10240.19360,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5015832
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-06-14,June 2022,10.0.10240.19325,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5014710
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-05-10,May 2022,10.0.10240.19297,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5013963
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-04-12,April 2022,10.0.10240.19265,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5012653
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-03-08,March 2022,10.0.10240.19235,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5011491
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-02-08,February 2022,10.0.10240.19204,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5010358
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-01-17,January 2022,10.0.10240.19179,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5010789
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2022-01-11,January 2022,10.0.10240.19177,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5009585
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-12-14,December 2021,10.0.10240.19145,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5008230
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-11-09,November 2021,10.0.10240.19119,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5007207
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-10-12,October 2021,10.0.10240.19086,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5006675
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-09-14,September 2021,10.0.10240.19060,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5005569
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-08-10,August 2021,10.0.10240.19022,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5005040
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-07-13,July 2021,10.0.10240.19003,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5004249
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-07-06,July 2021,10.0.10240.18969,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5004950
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-06-08,June 2021,10.0.10240.18967,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5003687
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-05-11,May 2021,10.0.10240.18932,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5003172
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-04-13,April 2021,10.0.10240.18906,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5001340
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-03-18,March 2021,10.0.10240.18875,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5001631
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-03-09,March 2021,10.0.10240.18874,Windows 10 - Version 1507 (RTM) (OS build 10240),KB5000807
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-02-09,February 2021,10.0.10240.18841,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4601331
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2021-01-12,January 2021,10.0.10240.18818,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4598231
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-12-08,December 2020,10.0.10240.18782,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4592464
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-11-10,November 2020,10.0.10240.18756,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4586787
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-10-13,October 2020,10.0.10240.18725,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4580327
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-09-08,September 2020,10.0.10240.18696,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4577049
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-08-11,August 2020,10.0.10240.18666,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4571692
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-07-14,July 2020,10.0.10240.18638,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4565513
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-06-18,June 2020,10.0.10240.18609,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4567518
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-06-09,June 2020,10.0.10240.18608,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4561649
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-05-12,May 2020,10.0.10240.18575,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4556826
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-04-14,April 2020,10.0.10240.18545,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4550930
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-03-10,March 2020,10.0.10240.18519,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4540693
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-02-11,February 2020,10.0.10240.18486,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4537776
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2020-01-14,January 2020,10.0.10240.18453,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4534306
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-12-10,December 2019,10.0.10240.18427,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4530681
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-11-12,November 2019,10.0.10240.18395,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4525232
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-10-08,October 2019,10.0.10240.18368,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4520011
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-10-03,October 2019,10.0.10240.18335,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4524153
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-09-23,September 2019,10.0.10240.18334,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4522009
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-09-10,September 2019,10.0.10240.18333,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4516070
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-08-17,August 2019,10.0.10240.18308,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4517276
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-08-13,August 2019,10.0.10240.18305,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4512497
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-07-09,July 2019,10.0.10240.18275,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4507458
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-06-11,June 2019,10.0.10240.18244,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4503291
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-05-19,May 2019,10.0.10240.18218,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4505051
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-05-14,May 2019,10.0.10240.18215,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4499154
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-04-25,April 2019,10.0.10240.18187,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4498375
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-04-09,April 2019,10.0.10240.18186,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4493475
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-03-12,March 2019,10.0.10240.18158,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4489872
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-02-21,February 2019,10.0.10240.18135,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4491101
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-02-12,February 2019,10.0.10240.18132,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4487018
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2019-01-08,January 2019,10.0.10240.18094,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4480962
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-12-19,December 2018,10.0.10240.18064,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4483228
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-12-11,December 2018,10.0.10240.18063,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4471323
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-11-13,November 2018,10.0.10240.18036,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4467680
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-10-09,October 2018,10.0.10240.18005,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4462922
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-09-11,September 2018,10.0.10240.17976,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4457132
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-08-14,August 2018,10.0.10240.17946,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4343892
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-07-16,July 2018,10.0.10240.17918,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4345455
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-07-10,July 2018,10.0.10240.17914,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4338829
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-06-12,June 2018,10.0.10240.17889,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4284860
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-05-08,May 2018,10.0.10240.17861,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4103716
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-04-10,April 2018,10.0.10240.17831,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4093111
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-03-13,March 2018,10.0.10240.17797,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4088786
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-02-13,February 2018,10.0.10240.17770,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4074596
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-01-31,January 2018,10.0.10240.17741,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4077735
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-01-18,January 2018,10.0.10240.17741,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4075199
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2018-01-03,January 2018,10.0.10240.17738,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4056893
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-12-12,December 2017,10.0.10240.17709,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4053581
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-11-14,November 2017,10.0.10240.17673,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4048956
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-10-10,October 2017,10.0.10240.17643,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4042895
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-09-12,September 2017,10.0.10240.17609,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4038781
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-08-08,August 2017,10.0.10240.17533,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4034668
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-07-11,July 2017,10.0.10240.17488,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4025338
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-06-27,June 2017,10.0.10240.17446,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4032695
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-06-13,June 2017,10.0.10240.17443,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4022727
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-05-09,May 2017,10.0.10240.17394,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4019474
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-04-11,April 2017,10.0.10240.17354,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4015221
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-03-14,March 2017,10.0.10240.17319,Windows 10 - Version 1507 (RTM) (OS build 10240),KB4012606
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2017-01-10,January 2017,10.0.10240.17236,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3210720
